Date,Value,Meat Type,Country,Value Category
2015-09-01,10.53,Calf and young cattle,Portugal,0-50
2015-10-01,20.5,Adult cattle,Portugal,0-50
2015-10-01,5.88,Young cattle,Portugal,0-50
2015-10-01,142.07,Adult cattle,Ireland,100-150
2015-10-01,0.25,Calf and young cattle,Ireland,0-50
2015-10-01,0.08,Calf,Ireland,0-50
2015-10-01,142.32,Bovine meat,Ireland,100-150
2015-10-01,0.17,Young cattle,Ireland,0-50
2015-10-01,30.36,Bovine meat,Portugal,0-50
2015-10-01,3.98,Calf,Portugal,0-50
2015-10-01,9.86,Calf and young cattle,Portugal,0-50
2015-11-01,0.2,Young cattle,Ireland,0-50
2015-11-01,0.34,Calf and young cattle,Ireland,0-50
2015-11-01,0.15,Calf,Ireland,0-50
2015-11-01,11.02,Calf and young cattle,Portugal,0-50
2015-11-01,146.38,Adult cattle,Ireland,100-150
2015-11-01,146.72,Bovine meat,Ireland,100-150
2015-11-01,6.94,Young cattle,Portugal,0-50
2015-11-01,19.06,Adult cattle,Portugal,0-50
2015-11-01,30.08,Bovine meat,Portugal,0-50
2015-11-01,4.08,Calf,Portugal,0-50
2015-12-01,133.36,Adult cattle,Ireland,100-150
2015-12-01,31.77,Bovine meat,Portugal,0-50
2015-12-01,19.38,Adult cattle,Portugal,0-50
2015-12-01,12.38,Calf and young cattle,Portugal,0-50
2015-12-01,0.36,Calf and young cattle,Ireland,0-50
2015-12-01,7.97,Young cattle,Portugal,0-50
2015-12-01,0.31,Young cattle,Ireland,0-50
2015-12-01,133.72,Bovine meat,Ireland,100-150
2015-12-01,0.05,Calf,Ireland,0-50
2015-12-01,4.41,Calf,Portugal,0-50
2016-01-01,29.61,Bovine meat,Portugal,0-50
2016-01-01,18.88,Adult cattle,Portugal,0-50
2016-01-01,10.73,Calf and young cattle,Portugal,0-50
2016-01-01,7.2,Young cattle,Portugal,0-50
2016-01-01,137.87,Bovine meat,Ireland,100-150
2016-01-01,137.63,Adult cattle,Ireland,100-150
2016-01-01,0.02,Calf,Ireland,0-50
2016-01-01,0.22,Young cattle,Ireland,0-50
2016-01-01,0.24,Calf and young cattle,Ireland,0-50
2016-01-01,3.53,Calf,Portugal,0-50
2016-02-01,150.35,Bovine meat,Ireland,150-200
2016-02-01,0.63,Calf,Ireland,0-50
2016-02-01,2.51,Calf and young cattle,Ireland,0-50
2016-02-01,29.19,Bovine meat,Portugal,0-50
2016-02-01,1.87,Young cattle,Ireland,0-50
2016-02-01,147.84,Adult cattle,Ireland,100-150
2016-02-01,9.66,Calf and young cattle,Portugal,0-50
2016-02-01,3.0,Calf,Portugal,0-50
2016-02-01,19.54,Adult cattle,Portugal,0-50
2016-02-01,6.65,Young cattle,Portugal,0-50
2016-03-01,2.3,Calf and young cattle,Ireland,0-50
2016-03-01,1.26,Young cattle,Ireland,0-50
2016-03-01,143.28,Adult cattle,Ireland,100-150
2016-03-01,1.04,Calf,Ireland,0-50
2016-03-01,3.3,Calf,Portugal,0-50
2016-03-01,30.66,Bovine meat,Portugal,0-50
2016-03-01,20.14,Adult cattle,Portugal,0-50
2016-03-01,7.23,Young cattle,Portugal,0-50
2016-03-01,10.52,Calf and young cattle,Portugal,0-50
2016-03-01,145.59,Bovine meat,Ireland,100-150
2016-04-01,3.33,Calf,Portugal,0-50
2016-04-01,8.89,Calf and young cattle,Portugal,0-50
2016-04-01,28.37,Bovine meat,Portugal,0-50
2016-04-01,5.56,Young cattle,Portugal,0-50
2016-04-01,0.32,Young cattle,Ireland,0-50
2016-04-01,133.81,Adult cattle,Ireland,100-150
2016-04-01,0.36,Calf,Ireland,0-50
2016-04-01,0.68,Calf and young cattle,Ireland,0-50
2016-04-01,19.48,Adult cattle,Portugal,0-50
2016-04-01,134.49,Bovine meat,Ireland,100-150
2016-05-01,0.11,Calf,Ireland,0-50
2016-05-01,0.24,Calf and young cattle,Ireland,0-50
2016-05-01,133.23,Adult cattle,Ireland,100-150
2016-05-01,133.46,Bovine meat,Ireland,100-150
2016-05-01,0.13,Young cattle,Ireland,0-50
2016-05-01,3.87,Calf,Portugal,0-50
2016-05-01,9.78,Calf and young cattle,Portugal,0-50
2016-05-01,23.67,Adult cattle,Portugal,0-50
2016-05-01,33.45,Bovine meat,Portugal,0-50
2016-05-01,5.91,Young cattle,Portugal,0-50
2016-06-01,137.99,Bovine meat,Ireland,100-150
2016-06-01,5.9,Young cattle,Portugal,0-50
2016-06-01,0.03,Calf,Ireland,0-50
2016-06-01,137.87,Adult cattle,Ireland,100-150
2016-06-01,0.09,Young cattle,Ireland,0-50
2016-06-01,21.46,Adult cattle,Portugal,0-50
2016-06-01,0.12,Calf and young cattle,Ireland,0-50
2016-06-01,4.27,Calf,Portugal,0-50
2016-06-01,31.63,Bovine meat,Portugal,0-50
2016-06-01,10.17,Calf and young cattle,Portugal,0-50
2016-07-01,31.39,Bovine meat,Portugal,0-50
2016-07-01,6.3,Young cattle,Portugal,0-50
2016-07-01,10.73,Calf and young cattle,Portugal,0-50
2016-07-01,135.91,Bovine meat,Ireland,100-150
2016-07-01,0.05,Calf,Ireland,0-50
2016-07-01,135.8,Adult cattle,Ireland,100-150
2016-07-01,4.43,Calf,Portugal,0-50
2016-07-01,20.66,Adult cattle,Portugal,0-50
2016-07-01,0.06,Young cattle,Ireland,0-50
2016-07-01,0.11,Calf and young cattle,Ireland,0-50
2016-08-01,0.03,Calf,Ireland,0-50
2016-08-01,0.11,Young cattle,Ireland,0-50
2016-08-01,0.13,Calf and young cattle,Ireland,0-50
2016-08-01,13.85,Calf and young cattle,Portugal,0-50
2016-08-01,25.7,Adult cattle,Portugal,0-50
2016-08-01,39.55,Bovine meat,Portugal,0-50
2016-08-01,5.84,Calf,Portugal,0-50
2016-08-01,8.01,Young cattle,Portugal,0-50
2016-08-01,148.86,Bovine meat,Ireland,100-150
2016-08-01,148.72,Adult cattle,Ireland,100-150
2016-09-01,0.12,Calf and young cattle,Ireland,0-50
2016-09-01,0.07,Young cattle,Ireland,0-50
2016-09-01,161.38,Bovine meat,Ireland,150-200
2016-09-01,161.26,Adult cattle,Ireland,150-200
2016-09-01,0.05,Calf,Ireland,0-50
2016-09-01,11.44,Calf and young cattle,Portugal,0-50
2016-09-01,6.65,Young cattle,Portugal,0-50
2016-09-01,31.74,Bovine meat,Portugal,0-50
2016-09-01,20.3,Adult cattle,Portugal,0-50
2016-09-01,4.79,Calf,Portugal,0-50
2016-10-01,7.82,Young cattle,Portugal,0-50
2016-10-01,4.49,Calf,Portugal,0-50
2016-10-01,20.06,Adult cattle,Portugal,0-50
2016-10-01,12.31,Calf and young cattle,Portugal,0-50
2016-10-01,0.03,Calf,Ireland,0-50
2016-10-01,32.37,Bovine meat,Portugal,0-50
2016-10-01,150.98,Bovine meat,Ireland,150-200
2016-10-01,0.17,Calf and young cattle,Ireland,0-50
2016-10-01,0.14,Young cattle,Ireland,0-50
2016-10-01,150.81,Adult cattle,Ireland,150-200
2016-11-01,0.03,Calf,Ireland,0-50
2016-11-01,0.14,Young cattle,Ireland,0-50
2016-11-01,165.87,Adult cattle,Ireland,150-200
2016-11-01,166.05,Bovine meat,Ireland,150-200
2016-11-01,0.17,Calf and young cattle,Ireland,0-50
2016-11-01,30.76,Bovine meat,Portugal,0-50
2016-11-01,4.09,Calf,Portugal,0-50
2016-11-01,8.0,Young cattle,Portugal,0-50
2016-11-01,18.68,Adult cattle,Portugal,0-50
2016-11-01,12.09,Calf and young cattle,Portugal,0-50
2016-12-01,30.87,Bovine meat,Portugal,0-50
2016-12-01,4.16,Calf,Portugal,0-50
2016-12-01,12.82,Calf and young cattle,Portugal,0-50
2016-12-01,18.05,Adult cattle,Portugal,0-50
2016-12-01,8.66,Young cattle,Portugal,0-50
2016-12-01,0.33,Young cattle,Ireland,0-50
2016-12-01,141.28,Bovine meat,Ireland,100-150
2016-12-01,0.35,Calf and young cattle,Ireland,0-50
2016-12-01,0.03,Calf,Ireland,0-50
2016-12-01,140.93,Adult cattle,Ireland,100-150
2017-01-01,3.53,Calf,Portugal,0-50
2017-01-01,10.73,Calf and young cattle,Portugal,0-50
2017-01-01,29.61,Bovine meat,Portugal,0-50
2017-01-01,18.88,Adult cattle,Portugal,0-50
2017-01-01,148.99,Adult cattle,Ireland,100-150
2017-01-01,149.2,Bovine meat,Ireland,100-150
2017-01-01,0.22,Calf and young cattle,Ireland,0-50
2017-01-01,0.03,Calf,Ireland,0-50
2017-01-01,0.18,Young cattle,Ireland,0-50
2017-01-01,7.2,Young cattle,Portugal,0-50
2017-02-01,8.8,Calf and young cattle,Portugal,0-50
2017-02-01,24.51,Bovine meat,Portugal,0-50
2017-02-01,6.02,Young cattle,Portugal,0-50
2017-02-01,15.71,Adult cattle,Portugal,0-50
2017-02-01,2.6,Young cattle,Ireland,0-50
2017-02-01,1.63,Calf,Ireland,0-50
2017-02-01,4.23,Calf and young cattle,Ireland,0-50
2017-02-01,150.63,Bovine meat,Ireland,150-200
2017-02-01,2.78,Calf,Portugal,0-50
2017-02-01,146.4,Adult cattle,Ireland,100-150
2017-03-01,158.09,Bovine meat,Ireland,150-200
2017-03-01,2.91,Calf,Ireland,0-50
2017-03-01,5.97,Calf and young cattle,Ireland,0-50
2017-03-01,7.21,Young cattle,Portugal,0-50
2017-03-01,18.09,Adult cattle,Portugal,0-50
2017-03-01,28.4,Bovine meat,Portugal,0-50
2017-03-01,10.32,Calf and young cattle,Portugal,0-50
2017-03-01,3.11,Calf,Portugal,0-50
2017-03-01,3.06,Young cattle,Ireland,0-50
2017-03-01,152.11,Adult cattle,Ireland,150-200
2017-04-01,26.45,Bovine meat,Portugal,0-50
2017-04-01,3.44,Calf,Portugal,0-50
2017-04-01,9.48,Calf and young cattle,Portugal,0-50
2017-04-01,129.12,Adult cattle,Ireland,100-150
2017-04-01,1.1,Calf and young cattle,Ireland,0-50
2017-04-01,0.36,Calf,Ireland,0-50
2017-04-01,6.04,Young cattle,Portugal,0-50
2017-04-01,130.21,Bovine meat,Ireland,100-150
2017-04-01,0.74,Young cattle,Ireland,0-50
2017-04-01,16.97,Adult cattle,Portugal,0-50
2017-05-01,4.0,Calf,Portugal,0-50
2017-05-01,35.26,Bovine meat,Portugal,0-50
2017-05-01,6.38,Young cattle,Portugal,0-50
2017-05-01,24.88,Adult cattle,Portugal,0-50
2017-05-01,10.38,Calf and young cattle,Portugal,0-50
2017-05-01,0.37,Calf and young cattle,Ireland,0-50
2017-05-01,152.64,Adult cattle,Ireland,150-200
2017-05-01,0.18,Young cattle,Ireland,0-50
2017-05-01,153.01,Bovine meat,Ireland,150-200
2017-05-01,0.19,Calf,Ireland,0-50
2017-06-01,0.22,Calf and young cattle,Ireland,0-50
2017-06-01,0.08,Calf,Ireland,0-50
2017-06-01,0.15,Young cattle,Ireland,0-50
2017-06-01,154.82,Bovine meat,Ireland,150-200
2017-06-01,154.6,Adult cattle,Ireland,150-200
2017-06-01,5.21,Young cattle,Portugal,0-50
2017-06-01,32.74,Bovine meat,Portugal,0-50
2017-06-01,23.42,Adult cattle,Portugal,0-50
2017-06-01,9.32,Calf and young cattle,Portugal,0-50
2017-06-01,4.11,Calf,Portugal,0-50
2017-07-01,35.04,Bovine meat,Portugal,0-50
2017-07-01,4.52,Calf,Portugal,0-50
2017-07-01,5.96,Young cattle,Portugal,0-50
2017-07-01,24.57,Adult cattle,Portugal,0-50
2017-07-01,10.48,Calf and young cattle,Portugal,0-50
2017-07-01,0.08,Young cattle,Ireland,0-50
2017-07-01,0.15,Calf and young cattle,Ireland,0-50
2017-07-01,0.07,Calf,Ireland,0-50
2017-07-01,143.44,Adult cattle,Ireland,100-150
2017-07-01,143.59,Bovine meat,Ireland,100-150
2017-08-01,37.29,Bovine meat,Portugal,0-50
2017-08-01,13.0,Calf and young cattle,Portugal,0-50
2017-08-01,7.0,Young cattle,Portugal,0-50
2017-08-01,24.29,Adult cattle,Portugal,0-50
2017-08-01,6.0,Calf,Portugal,0-50
2017-08-01,161.47,Adult cattle,Ireland,150-200
2017-08-01,0.11,Calf,Ireland,0-50
2017-08-01,161.64,Bovine meat,Ireland,150-200
2017-08-01,0.17,Calf and young cattle,Ireland,0-50
2017-08-01,0.06,Young cattle,Ireland,0-50
2017-09-01,11.33,Calf and young cattle,Portugal,0-50
2017-09-01,30.77,Bovine meat,Portugal,0-50
2017-09-01,19.44,Adult cattle,Portugal,0-50
2017-09-01,6.58,Young cattle,Portugal,0-50
2017-09-01,0.16,Calf,Ireland,0-50
2017-09-01,0.28,Calf and young cattle,Ireland,0-50
2017-09-01,159.6,Adult cattle,Ireland,150-200
2017-09-01,159.88,Bovine meat,Ireland,150-200
2017-09-01,4.74,Calf,Portugal,0-50
2017-09-01,0.12,Young cattle,Ireland,0-50
2017-10-01,34.1,Bovine meat,Portugal,0-50
2017-10-01,21.12,Adult cattle,Portugal,0-50
2017-10-01,4.83,Calf,Portugal,0-50
2017-10-01,12.98,Calf and young cattle,Portugal,0-50
2017-10-01,165.46,Adult cattle,Ireland,150-200
2017-10-01,8.15,Young cattle,Portugal,0-50
2017-10-01,0.32,Calf and young cattle,Ireland,0-50
2017-10-01,0.13,Young cattle,Ireland,0-50
2017-10-01,0.19,Calf,Ireland,0-50
2017-10-01,165.78,Bovine meat,Ireland,150-200
2017-11-01,181.7,Bovine meat,Ireland,150-200
2017-11-01,19.49,Adult cattle,Portugal,0-50
2017-11-01,8.16,Young cattle,Portugal,0-50
2017-11-01,4.58,Calf,Portugal,0-50
2017-11-01,0.29,Calf and young cattle,Ireland,0-50
2017-11-01,32.23,Bovine meat,Portugal,0-50
2017-11-01,0.16,Calf,Ireland,0-50
2017-11-01,0.13,Young cattle,Ireland,0-50
2017-11-01,181.41,Adult cattle,Ireland,150-200
2017-11-01,12.74,Calf and young cattle,Portugal,0-50
2017-12-01,0.04,Calf,Ireland,0-50
2017-12-01,30.71,Bovine meat,Portugal,0-50
2017-12-01,8.86,Young cattle,Portugal,0-50
2017-12-01,0.16,Calf and young cattle,Ireland,0-50
2017-12-01,142.85,Adult cattle,Ireland,100-150
2017-12-01,0.12,Young cattle,Ireland,0-50
2017-12-01,143.01,Bovine meat,Ireland,100-150
2017-12-01,4.34,Calf,Portugal,0-50
2017-12-01,13.2,Calf and young cattle,Portugal,0-50
2017-12-01,17.52,Adult cattle,Portugal,0-50
2018-01-01,31.74,Bovine meat,Portugal,0-50
2018-01-01,20.47,Adult cattle,Portugal,0-50
2018-01-01,7.68,Young cattle,Portugal,0-50
2018-01-01,3.59,Calf,Portugal,0-50
2018-01-01,0.24,Calf and young cattle,Ireland,0-50
2018-01-01,158.57,Bovine meat,Ireland,150-200
2018-01-01,158.33,Adult cattle,Ireland,150-200
2018-01-01,0.18,Young cattle,Ireland,0-50
2018-01-01,11.27,Calf and young cattle,Portugal,0-50
2018-01-01,0.06,Calf,Ireland,0-50
2018-02-01,6.84,Calf and young cattle,Ireland,0-50
2018-02-01,2.36,Calf,Ireland,0-50
2018-02-01,4.48,Young cattle,Ireland,0-50
2018-02-01,146.03,Adult cattle,Ireland,100-150
2018-02-01,16.99,Adult cattle,Portugal,0-50
2018-02-01,9.74,Calf and young cattle,Portugal,0-50
2018-02-01,3.14,Calf,Portugal,0-50
2018-02-01,26.73,Bovine meat,Portugal,0-50
2018-02-01,152.87,Bovine meat,Ireland,150-200
2018-02-01,6.61,Young cattle,Portugal,0-50
2018-03-01,29.64,Bovine meat,Portugal,0-50
2018-03-01,10.31,Calf and young cattle,Portugal,0-50
2018-03-01,19.33,Adult cattle,Portugal,0-50
2018-03-01,6.94,Young cattle,Portugal,0-50
2018-03-01,4.01,Young cattle,Ireland,0-50
2018-03-01,144.54,Adult cattle,Ireland,100-150
2018-03-01,152.81,Bovine meat,Ireland,150-200
2018-03-01,4.26,Calf,Ireland,0-50
2018-03-01,3.36,Calf,Portugal,0-50
2018-03-01,8.27,Calf and young cattle,Ireland,0-50
2018-04-01,1.66,Calf and young cattle,Ireland,0-50
2018-04-01,0.96,Young cattle,Ireland,0-50
2018-04-01,146.12,Adult cattle,Ireland,100-150
2018-04-01,29.74,Bovine meat,Portugal,0-50
2018-04-01,3.28,Calf,Portugal,0-50
2018-04-01,6.22,Young cattle,Portugal,0-50
2018-04-01,20.23,Adult cattle,Portugal,0-50
2018-04-01,9.51,Calf and young cattle,Portugal,0-50
2018-04-01,147.79,Bovine meat,Ireland,100-150
2018-04-01,0.7,Calf,Ireland,0-50
2018-05-01,3.94,Calf,Portugal,0-50
2018-05-01,24.0,Adult cattle,Portugal,0-50
2018-05-01,5.9,Young cattle,Portugal,0-50
2018-05-01,0.71,Calf and young cattle,Ireland,0-50
2018-05-01,0.35,Young cattle,Ireland,0-50
2018-05-01,149.29,Adult cattle,Ireland,100-150
2018-05-01,150.01,Bovine meat,Ireland,150-200
2018-05-01,0.37,Calf,Ireland,0-50
2018-05-01,33.84,Bovine meat,Portugal,0-50
2018-05-01,9.85,Calf and young cattle,Portugal,0-50
2018-06-01,0.19,Calf and young cattle,Ireland,0-50
2018-06-01,0.08,Calf,Ireland,0-50
2018-06-01,0.11,Young cattle,Ireland,0-50
2018-06-01,147.14,Adult cattle,Ireland,100-150
2018-06-01,147.33,Bovine meat,Ireland,100-150
2018-06-01,8.58,Calf and young cattle,Portugal,0-50
2018-06-01,3.34,Calf,Portugal,0-50
2018-06-01,5.24,Young cattle,Portugal,0-50
2018-06-01,23.33,Adult cattle,Portugal,0-50
2018-06-01,31.91,Bovine meat,Portugal,0-50
2018-07-01,26.08,Adult cattle,Portugal,0-50
2018-07-01,37.08,Bovine meat,Portugal,0-50
2018-07-01,4.41,Calf,Portugal,0-50
2018-07-01,11.0,Calf and young cattle,Portugal,0-50
2018-07-01,0.2,Calf and young cattle,Ireland,0-50
2018-07-01,0.12,Calf,Ireland,0-50
2018-07-01,163.06,Bovine meat,Ireland,150-200
2018-07-01,0.08,Young cattle,Ireland,0-50
2018-07-01,6.59,Young cattle,Portugal,0-50
2018-07-01,162.86,Adult cattle,Ireland,150-200
2018-08-01,163.53,Adult cattle,Ireland,150-200
2018-08-01,163.79,Bovine meat,Ireland,150-200
2018-08-01,0.15,Calf,Ireland,0-50
2018-08-01,0.11,Young cattle,Ireland,0-50
2018-08-01,7.29,Young cattle,Portugal,0-50
2018-08-01,23.88,Adult cattle,Portugal,0-50
2018-08-01,5.08,Calf,Portugal,0-50
2018-08-01,36.25,Bovine meat,Portugal,0-50
2018-08-01,12.37,Calf and young cattle,Portugal,0-50
2018-08-01,0.26,Calf and young cattle,Ireland,0-50
2018-09-01,6.32,Young cattle,Portugal,0-50
2018-09-01,30.38,Bovine meat,Portugal,0-50
2018-09-01,4.17,Calf,Portugal,0-50
2018-09-01,19.89,Adult cattle,Portugal,0-50
2018-09-01,0.27,Calf and young cattle,Ireland,0-50
2018-09-01,10.49,Calf and young cattle,Portugal,0-50
2018-09-01,160.37,Adult cattle,Ireland,150-200
2018-09-01,0.07,Young cattle,Ireland,0-50
2018-09-01,0.2,Calf,Ireland,0-50
2018-09-01,160.64,Bovine meat,Ireland,150-200
2018-10-01,0.13,Calf,Ireland,0-50
2018-10-01,22.49,Adult cattle,Portugal,0-50
2018-10-01,0.26,Calf and young cattle,Ireland,0-50
2018-10-01,179.21,Adult cattle,Ireland,150-200
2018-10-01,12.68,Calf and young cattle,Portugal,0-50
2018-10-01,4.94,Calf,Portugal,0-50
2018-10-01,35.17,Bovine meat,Portugal,0-50
2018-10-01,7.75,Young cattle,Portugal,0-50
2018-10-01,179.47,Bovine meat,Ireland,150-200
2018-11-01,0.23,Calf and young cattle,Ireland,0-50
2018-11-01,0.07,Calf,Ireland,0-50
2018-11-01,185.32,Bovine meat,Ireland,150-200
2018-11-01,0.16,Young cattle,Ireland,0-50
2018-11-01,185.09,Adult cattle,Ireland,150-200
2018-11-01,18.98,Adult cattle,Portugal,0-50
2018-11-01,7.28,Young cattle,Portugal,0-50
2018-11-01,30.02,Bovine meat,Portugal,0-50
2018-11-01,3.76,Calf,Portugal,0-50
2018-11-01,11.04,Calf and young cattle,Portugal,0-50
2018-12-01,18.22,Adult cattle,Portugal,0-50
2018-12-01,12.97,Calf and young cattle,Portugal,0-50
2018-12-01,31.18,Bovine meat,Portugal,0-50
2018-12-01,4.2,Calf,Portugal,0-50
2018-12-01,0.18,Calf and young cattle,Ireland,0-50
2018-12-01,134.22,Adult cattle,Ireland,100-150
2018-12-01,134.4,Bovine meat,Ireland,100-150
2018-12-01,0.03,Calf,Ireland,0-50
2018-12-01,0.15,Young cattle,Ireland,0-50
2018-12-01,8.77,Young cattle,Portugal,0-50
2019-01-01,0.17,Young cattle,Ireland,0-50
2019-01-01,170.32,Adult cattle,Ireland,150-200
2019-01-01,3.42,Calf,Portugal,0-50
2019-01-01,0.11,Calf,Ireland,0-50
2019-01-01,170.6,Bovine meat,Ireland,150-200
2019-01-01,28.86,Bovine meat,Portugal,0-50
2019-01-01,0.28,Calf and young cattle,Ireland,0-50
2019-01-01,10.81,Calf and young cattle,Portugal,0-50
2019-01-01,7.39,Young cattle,Portugal,0-50
2019-01-01,18.05,Adult cattle,Portugal,0-50
2019-02-01,164.7,Bovine meat,Ireland,150-200
2019-02-01,7.54,Young cattle,Ireland,0-50
2019-02-01,12.01,Calf and young cattle,Ireland,0-50
2019-02-01,152.69,Adult cattle,Ireland,150-200
2019-02-01,4.48,Calf,Ireland,0-50
2019-02-01,9.82,Calf and young cattle,Portugal,0-50
2019-02-01,6.77,Young cattle,Portugal,0-50
2019-02-01,26.28,Bovine meat,Portugal,0-50
2019-02-01,3.05,Calf,Portugal,0-50
2019-02-01,16.47,Adult cattle,Portugal,0-50
2019-03-01,27.73,Bovine meat,Portugal,0-50
2019-03-01,17.89,Adult cattle,Portugal,0-50
2019-03-01,14.84,Calf and young cattle,Ireland,0-50
2019-03-01,9.85,Calf and young cattle,Portugal,0-50
2019-03-01,166.19,Bovine meat,Ireland,150-200
2019-03-01,151.35,Adult cattle,Ireland,150-200
2019-03-01,5.76,Calf,Ireland,0-50
2019-03-01,2.84,Calf,Portugal,0-50
2019-03-01,7.0,Young cattle,Portugal,0-50
2019-03-01,9.09,Young cattle,Ireland,0-50
2019-04-01,156.34,Bovine meat,Ireland,150-200
2019-04-01,1.18,Calf,Ireland,0-50
2019-04-01,10.45,Calf and young cattle,Portugal,0-50
2019-04-01,2.02,Young cattle,Ireland,0-50
2019-04-01,31.21,Bovine meat,Portugal,0-50
2019-04-01,153.14,Adult cattle,Ireland,150-200
2019-04-01,3.51,Calf,Portugal,0-50
2019-04-01,6.95,Young cattle,Portugal,0-50
2019-04-01,3.2,Calf and young cattle,Ireland,0-50
2019-04-01,20.76,Adult cattle,Portugal,0-50
2019-05-01,6.11,Young cattle,Portugal,0-50
2019-05-01,0.95,Calf and young cattle,Ireland,0-50
2019-05-01,156.7,Adult cattle,Ireland,150-200
2019-05-01,0.72,Young cattle,Ireland,0-50
2019-05-01,157.65,Bovine meat,Ireland,150-200
2019-05-01,0.23,Calf,Ireland,0-50
2019-05-01,9.33,Calf and young cattle,Portugal,0-50
2019-05-01,31.08,Bovine meat,Portugal,0-50
2019-05-01,21.75,Adult cattle,Portugal,0-50
2019-05-01,3.21,Calf,Portugal,0-50
2019-06-01,0.21,Calf and young cattle,Ireland,0-50
2019-06-01,3.19,Calf,Portugal,0-50
2019-06-01,8.8,Calf and young cattle,Portugal,0-50
2019-06-01,5.61,Young cattle,Portugal,0-50
2019-06-01,0.16,Young cattle,Ireland,0-50
2019-06-01,142.25,Adult cattle,Ireland,100-150
2019-06-01,0.05,Calf,Ireland,0-50
2019-06-01,22.15,Adult cattle,Portugal,0-50
2019-06-01,142.45,Bovine meat,Ireland,100-150
2019-06-01,30.95,Bovine meat,Portugal,0-50
2019-07-01,26.38,Adult cattle,Portugal,0-50
2019-07-01,7.33,Young cattle,Portugal,0-50
2019-07-01,3.77,Calf,Portugal,0-50
2019-07-01,11.1,Calf and young cattle,Portugal,0-50
2019-07-01,37.48,Bovine meat,Portugal,0-50
2019-07-01,164.8,Adult cattle,Ireland,150-200
2019-07-01,0.22,Calf and young cattle,Ireland,0-50
2019-07-01,0.1,Calf,Ireland,0-50
2019-07-01,0.13,Young cattle,Ireland,0-50
2019-07-01,165.03,Bovine meat,Ireland,150-200
2019-08-01,135.13,Adult cattle,Ireland,100-150
2019-08-01,32.3,Bovine meat,Portugal,0-50
2019-08-01,21.73,Adult cattle,Portugal,0-50
2019-08-01,6.48,Young cattle,Portugal,0-50
2019-08-01,10.58,Calf and young cattle,Portugal,0-50
2019-08-01,135.29,Bovine meat,Ireland,100-150
2019-08-01,0.11,Young cattle,Ireland,0-50
2019-08-01,0.16,Calf and young cattle,Ireland,0-50
2019-08-01,0.05,Calf,Ireland,0-50
2019-08-01,4.1,Calf,Portugal,0-50
2019-09-01,0.09,Young cattle,Ireland,0-50
2019-09-01,10.28,Calf and young cattle,Portugal,0-50
2019-09-01,29.8,Bovine meat,Portugal,0-50
2019-09-01,6.64,Young cattle,Portugal,0-50
2019-09-01,3.64,Calf,Portugal,0-50
2019-09-01,19.52,Adult cattle,Portugal,0-50
2019-09-01,0.15,Calf and young cattle,Ireland,0-50
2019-09-01,96.74,Adult cattle,Ireland,50-100
2019-09-01,0.06,Calf,Ireland,0-50
2019-09-01,96.89,Bovine meat,Ireland,50-100
2019-10-01,177.71,Adult cattle,Ireland,150-200
2019-10-01,0.24,Calf and young cattle,Ireland,0-50
2019-10-01,0.13,Young cattle,Ireland,0-50
2019-10-01,177.95,Bovine meat,Ireland,150-200
2019-10-01,0.12,Calf,Ireland,0-50
2019-10-01,8.13,Young cattle,Portugal,0-50
2019-10-01,21.2,Adult cattle,Portugal,0-50
2019-10-01,11.92,Calf and young cattle,Portugal,0-50
2019-10-01,33.12,Bovine meat,Portugal,0-50
2019-10-01,3.79,Calf,Portugal,0-50
2019-11-01,7.22,Young cattle,Portugal,0-50
2019-11-01,27.87,Bovine meat,Portugal,0-50
2019-11-01,3.23,Calf,Portugal,0-50
2019-11-01,17.42,Adult cattle,Portugal,0-50
2019-11-01,10.45,Calf and young cattle,Portugal,0-50
2019-11-01,0.09,Calf,Ireland,0-50
2019-11-01,176.01,Bovine meat,Ireland,150-200
2019-11-01,0.29,Calf and young cattle,Ireland,0-50
2019-11-01,0.2,Young cattle,Ireland,0-50
2019-11-01,175.73,Adult cattle,Ireland,150-200
2019-12-01,143.41,Bovine meat,Ireland,100-150
2019-12-01,0.03,Calf,Ireland,0-50
2019-12-01,0.27,Calf and young cattle,Ireland,0-50
2019-12-01,143.14,Adult cattle,Ireland,100-150
2019-12-01,32.58,Bovine meat,Portugal,0-50
2019-12-01,3.73,Calf,Portugal,0-50
2019-12-01,9.32,Young cattle,Portugal,0-50
2019-12-01,19.53,Adult cattle,Portugal,0-50
2019-12-01,13.05,Calf and young cattle,Portugal,0-50
2019-12-01,0.24,Young cattle,Ireland,0-50
2020-01-01,0.22,Calf,Ireland,0-50
2020-01-01,165.37,Bovine meat,Ireland,150-200
2020-01-01,164.98,Adult cattle,Ireland,150-200
2020-01-01,0.4,Calf and young cattle,Ireland,0-50
2020-01-01,8.5,Young cattle,Portugal,0-50
2020-01-01,11.59,Calf and young cattle,Portugal,0-50
2020-01-01,18.98,Adult cattle,Portugal,0-50
2020-01-01,30.56,Bovine meat,Portugal,0-50
2020-01-01,0.17,Young cattle,Ireland,0-50
2020-01-01,3.09,Calf,Portugal,0-50
2020-02-01,7.14,Young cattle,Portugal,0-50
2020-02-01,10.08,Calf and young cattle,Portugal,0-50
2020-02-01,2.93,Calf,Portugal,0-50
2020-02-01,163.69,Bovine meat,Ireland,150-200
2020-02-01,9.04,Calf,Ireland,0-50
